iban,currencyCode,bicCode,bundleCode,customerId,processingDate
NL56INGB0123457659,EUR,RABONL2U,B847,2080,27/04/2019
NL56INGB0123457660,EUR,RABONL2U,B848,2081,28/04/2019
NL56INGB0123457661,EUR,RABONL2U,B849,2082,29/04/2019
NL56INGB0123457662,EUR,RABONL2U,B850,2083,30/04/2019
NL56INGB0123457663,EUR,RABONL2U,B851,2084,01/05/2019
NL56INGB0123457664,EUR,RABONL2U,B852,2085,02/05/2019
NL56INGB0123457665,EUR,RABONL2U,B853,2086,03/05/2019
NL56INGB0123457666,EUR,RABONL2U,B854,2087,04/05/2019
NL56INGB0123457667,EUR,RABONL2U,B855,2088,05/05/2019
NL56INGB0123457668,EUR,RABONL2U,B856,2089,06/05/2019
NL56INGB0123457669,EUR,RABONL2U,B857,2090,07/05/2019
NL56INGB0123457670,EUR,RABONL2U,B858,2091,08/05/2019
NL56INGB0123457671,EUR,RABONL2U,B859,2092,09/05/2019
NL56INGB0123457672,EUR,RABONL2U,B860,2093,10/05/2019
NL56INGB0123457673,EUR,RABONL2U,B861,2094,11/05/2019
NL56INGB0123457674,EUR,RABONL2U,B862,2095,12/05/2019
NL56INGB0123457675,EUR,RABONL2U,B863,2096,13/05/2019
NL56INGB0123457676,EUR,RABONL2U,B864,2097,14/05/2019
NL56INGB0123457677,EUR,RABONL2U,B865,2098,15/05/2019
NL56INGB0123457678,EUR,RABONL2U,B866,2099,16/05/2019
NL56INGB0123457679,EUR,RABONL2U,B867,2100,17/05/2019
NL56INGB0123457680,EUR,RABONL2U,B868,2101,18/05/2019
NL56INGB0123457681,EUR,RABONL2U,B869,2102,19/05/2019
NL56INGB0123457682,EUR,RABONL2U,B870,2103,20/05/2019
NL56INGB0123457683,EUR,RABONL2U,B871,2104,21/05/2019
NL56INGB0123457684,EUR,RABONL2U,B872,2105,22/05/2019
NL56INGB0123457685,EUR,RABONL2U,B873,2106,23/05/2019
NL56INGB0123457686,EUR,RABONL2U,B874,2107,24/05/2019
NL56INGB0123457687,EUR,RABONL2U,B875,2108,25/05/2019
NL56INGB0123457688,EUR,RABONL2U,B876,2109,26/05/2019
NL56INGB0123457689,EUR,RABONL2U,B877,2110,27/05/2019
NL56INGB0123457690,EUR,RABONL2U,B878,2111,28/05/2019
NL56INGB0123457691,EUR,RABONL2U,B879,2112,29/05/2019
NL56INGB0123457692,EUR,RABONL2U,B880,2113,30/05/2019
NL56INGB0123457693,EUR,RABONL2U,B881,2114,31/05/2019
NL56INGB0123457694,EUR,RABONL2U,B882,2115,01/06/2019
NL56INGB0123457695,EUR,RABONL2U,B883,2116,02/06/2019
NL56INGB0123457696,EUR,RABONL2U,B884,2117,03/06/2019
NL56INGB0123457697,EUR,RABONL2U,B885,2118,04/06/2019
NL56INGB0123457698,EUR,RABONL2U,B886,2119,05/06/2019
NL56INGB0123457699,EUR,RABONL2U,B887,2120,06/06/2019
NL56INGB0123457700,EUR,RABONL2U,B888,2121,07/06/2019
NL56INGB0123457701,EUR,RABONL2U,B889,2122,08/06/2019
NL56INGB0123457702,EUR,RABONL2U,B890,2123,09/06/2019
NL56INGB0123457703,EUR,RABONL2U,B891,2124,10/06/2019
NL56INGB0123457704,EUR,RABONL2U,B892,2125,11/06/2019
NL56INGB0123457705,EUR,RABONL2U,B893,2126,12/06/2019
NL56INGB0123457706,EUR,RABONL2U,B894,2127,13/06/2019
NL56INGB0123457707,EUR,RABONL2U,B895,2128,14/06/2019
NL56INGB0123457708,EUR,RABONL2U,B896,2129,15/06/2019
NL56INGB0123457709,EUR,RABONL2U,B897,2130,16/06/2019
NL56INGB0123457710,EUR,RABONL2U,B898,2131,17/06/2019
NL56INGB0123457711,EUR,RABONL2U,B899,2132,18/06/2019
NL56INGB0123457712,EUR,RABONL2U,B900,2133,19/06/2019
NL56INGB0123457713,EUR,RABONL2U,B901,2134,20/06/2019
NL56INGB0123457714,EUR,RABONL2U,B902,2135,21/06/2019
NL56INGB0123457715,EUR,RABONL2U,B903,2136,22/06/2019
NL56INGB0123457716,EUR,RABONL2U,B904,2137,23/06/2019
NL56INGB0123457717,EUR,RABONL2U,B905,2138,24/06/2019
NL56INGB0123457718,EUR,RABONL2U,B906,2139,25/06/2019
NL56INGB0123457719,EUR,RABONL2U,B907,2140,26/06/2019
NL56INGB0123457720,EUR,RABONL2U,B908,2141,27/06/2019
NL56INGB0123457721,EUR,RABONL2U,B909,2142,28/06/2019
NL56INGB0123457722,EUR,RABONL2U,B910,2143,29/06/2019
NL56INGB0123457723,EUR,RABONL2U,B911,2144,30/06/2019
NL56INGB0123457724,EUR,RABONL2U,B912,2145,01/07/2019
NL56INGB0123457725,EUR,RABONL2U,B913,2146,02/07/2019
NL56INGB0123457726,EUR,RABONL2U,B914,2147,03/07/2019
NL56INGB0123457727,EUR,RABONL2U,B915,2148,04/07/2019
NL56INGB0123457728,EUR,RABONL2U,B916,2149,05/07/2019
NL56INGB0123457729,EUR,RABONL2U,B917,2150,06/07/2019
NL56INGB0123457730,EUR,RABONL2U,B918,2151,07/07/2019
NL56INGB0123457731,EUR,RABONL2U,B919,2152,08/07/2019
NL56INGB0123457732,EUR,RABONL2U,B920,2153,09/07/2019
NL56INGB0123457733,EUR,RABONL2U,B921,2154,10/07/2019
NL56INGB0123457734,EUR,RABONL2U,B922,2155,11/07/2019
NL56INGB0123457735,EUR,RABONL2U,B923,2156,12/07/2019
NL56INGB0123457736,EUR,RABONL2U,B924,2157,13/07/2019
NL56INGB0123457737,EUR,RABONL2U,B925,2158,14/07/2019
NL56INGB0123457738,EUR,RABONL2U,B926,2159,15/07/2019
NL56INGB0123457739,EUR,RABONL2U,B927,2160,16/07/2019
NL56INGB0123457740,EUR,RABONL2U,B928,2161,17/07/2019
NL56INGB0123457741,EUR,RABONL2U,B929,2162,18/07/2019
NL56INGB0123457742,EUR,RABONL2U,B930,2163,19/07/2019
NL56INGB0123457743,EUR,RABONL2U,B931,2164,20/07/2019
NL56INGB0123457744,EUR,RABONL2U,B932,2165,21/07/2019
NL56INGB0123457745,EUR,RABONL2U,B933,2166,22/07/2019
NL56INGB0123457746,EUR,RABONL2U,B934,2167,23/07/2019
NL56INGB0123457747,EUR,RABONL2U,B935,2168,24/07/2019
NL56INGB0123457748,EUR,RABONL2U,B936,2169,25/07/2019
NL56INGB0123457749,EUR,RABONL2U,B937,2170,26/07/2019
NL56INGB0123457750,EUR,RABONL2U,B938,2171,27/07/2019
NL56INGB0123457751,EUR,RABONL2U,B939,2172,28/07/2019
NL56INGB0123457752,EUR,RABONL2U,B940,2173,29/07/2019
NL56INGB0123457753,EUR,RABONL2U,B941,2174,30/07/2019
NL56INGB0123457754,EUR,RABONL2U,B942,2175,31/07/2019
NL56INGB0123457755,EUR,RABONL2U,B943,2176,01/08/2019
NL56INGB0123457756,EUR,RABONL2U,B944,2177,02/08/2019
NL56INGB0123457757,EUR,RABONL2U,B945,2178,03/08/2019
NL56INGB0123457758,EUR,RABONL2U,B946,2179,04/08/2019
NL56INGB0123457759,EUR,RABONL2U,B947,2180,05/08/2019
NL56INGB0123457760,EUR,RABONL2U,B948,2181,06/08/2019
NL56INGB0123457761,EUR,RABONL2U,B949,2182,07/08/2019
NL56INGB0123457762,EUR,RABONL2U,B950,2183,08/08/2019
NL56INGB0123457763,EUR,RABONL2U,B951,2184,09/08/2019
NL56INGB0123457764,EUR,RABONL2U,B952,2185,10/08/2019
NL56INGB0123457765,EUR,RABONL2U,B953,2186,11/08/2019
NL56INGB0123457766,EUR,RABONL2U,B954,2187,12/08/2019
NL56INGB0123457767,EUR,RABONL2U,B955,2188,13/08/2019
NL56INGB0123457768,EUR,RABONL2U,B956,2189,14/08/2019
NL56INGB0123457769,EUR,RABONL2U,B957,2190,15/08/2019
NL56INGB0123457770,EUR,RABONL2U,B958,2191,16/08/2019
NL56INGB0123457771,EUR,RABONL2U,B959,2192,17/08/2019
NL56INGB0123457772,EUR,RABONL2U,B960,2193,18/08/2019
NL56INGB0123457773,EUR,RABONL2U,B961,2194,19/08/2019
NL56INGB0123457774,EUR,RABONL2U,B962,2195,20/08/2019
NL56INGB0123457775,EUR,RABONL2U,B963,2196,21/08/2019
NL56INGB0123457776,EUR,RABONL2U,B964,2197,22/08/2019
NL56INGB0123457777,EUR,RABONL2U,B965,2198,23/08/2019
NL56INGB0123457778,EUR,RABONL2U,B966,2199,24/08/2019
NL56INGB0123457779,EUR,RABONL2U,B967,2200,25/08/2019
NL56INGB0123457780,EUR,RABONL2U,B968,2201,26/08/2019
NL56INGB0123457781,EUR,RABONL2U,B969,2202,27/08/2019
NL56INGB0123457782,EUR,RABONL2U,B970,2203,28/08/2019
NL56INGB0123457783,EUR,RABONL2U,B971,2204,29/08/2019
NL56INGB0123457784,EUR,RABONL2U,B972,2205,30/08/2019
NL56INGB0123457785,EUR,RABONL2U,B973,2206,31/08/2019
NL56INGB0123457786,EUR,RABONL2U,B974,2207,01/09/2019
NL56INGB0123457787,EUR,RABONL2U,B975,2208,02/09/2019
NL56INGB0123457788,EUR,RABONL2U,B976,2209,03/09/2019
NL56INGB0123457789,EUR,RABONL2U,B977,2210,04/09/2019
NL56INGB0123457790,EUR,RABONL2U,B978,2211,05/09/2019
NL56INGB0123457791,EUR,RABONL2U,B979,2212,06/09/2019
NL56INGB0123457792,EUR,RABONL2U,B980,2213,07/09/2019
NL56INGB0123457793,EUR,RABONL2U,B981,2214,08/09/2019
NL56INGB0123457794,EUR,RABONL2U,B982,2215,09/09/2019
NL56INGB0123457795,EUR,RABONL2U,B983,2216,10/09/2019
NL56INGB0123457796,EUR,RABONL2U,B984,2217,11/09/2019
NL56INGB0123457797,EUR,RABONL2U,B985,2218,12/09/2019
NL56INGB0123457798,EUR,RABONL2U,B986,2219,13/09/2019
NL56INGB0123457799,EUR,RABONL2U,B987,2220,14/09/2019
NL56INGB0123457800,EUR,RABONL2U,B988,2221,15/09/2019
NL56INGB0123457801,EUR,RABONL2U,B989,2222,16/09/2019
NL56INGB0123457802,EUR,RABONL2U,B990,2223,17/09/2019
NL56INGB0123457803,EUR,RABONL2U,B991,2224,18/09/2019
NL56INGB0123457804,EUR,RABONL2U,B992,2225,19/09/2019
NL56INGB0123457805,EUR,RABONL2U,B993,2226,20/09/2019
NL56INGB0123457806,EUR,RABONL2U,B994,2227,21/09/2019
NL56INGB0123457807,EUR,RABONL2U,B995,2228,22/09/2019
NL56INGB0123457808,EUR,RABONL2U,B996,2229,23/09/2019
NL56INGB0123457809,EUR,RABONL2U,B997,2230,24/09/2019
NL56INGB0123457810,EUR,RABONL2U,B998,2231,25/09/2019
NL56INGB0123457811,EUR,RABONL2U,B999,2232,26/09/2019
NL56INGB0123457812,EUR,RABONL2U,B1000,2233,27/09/2019
NL56INGB0123457813,EUR,RABONL2U,B1001,2234,28/09/2019
NL56INGB0123457814,EUR,RABONL2U,B1002,2235,29/09/2019
NL56INGB0123457815,EUR,RABONL2U,B1003,2236,30/09/2019
NL56INGB0123457816,EUR,RABONL2U,B1004,2237,01/10/2019
NL56INGB0123457817,EUR,RABONL2U,B1005,2238,02/10/2019
NL56INGB0123457818,EUR,RABONL2U,B1006,2239,03/10/2019
NL56INGB0123457819,EUR,RABONL2U,B1007,2240,04/10/2019
NL56INGB0123457820,EUR,RABONL2U,B1008,2241,05/10/2019
NL56INGB0123457821,EUR,RABONL2U,B1009,2242,06/10/2019
NL56INGB0123457822,EUR,RABONL2U,B1010,2243,07/10/2019
NL56INGB0123457823,EUR,RABONL2U,B1011,2244,08/10/2019
NL56INGB0123457824,EUR,RABONL2U,B1012,2245,09/10/2019
NL56INGB0123457825,EUR,RABONL2U,B1013,2246,10/10/2019
NL56INGB0123457826,EUR,RABONL2U,B1014,2247,11/10/2019
NL56INGB0123457827,EUR,RABONL2U,B1015,2248,12/10/2019
NL56INGB0123457828,EUR,RABONL2U,B1016,2249,13/10/2019
NL56INGB0123457829,EUR,RABONL2U,B1017,2250,14/10/2019
NL56INGB0123457830,EUR,RABONL2U,B1018,2251,15/10/2019
NL56INGB0123457831,EUR,RABONL2U,B1019,2252,16/10/2019
NL56INGB0123457832,EUR,RABONL2U,B1020,2253,17/10/2019
NL56INGB0123457833,EUR,RABONL2U,B1021,2254,18/10/2019
NL56INGB0123457834,EUR,RABONL2U,B1022,2255,19/10/2019
NL56INGB0123457835,EUR,RABONL2U,B1023,2256,20/10/2019
NL56INGB0123457836,EUR,RABONL2U,B1024,2257,21/10/2019
NL56INGB0123457837,EUR,RABONL2U,B1025,2258,22/10/2019
NL56INGB0123457838,EUR,RABONL2U,B1026,2259,23/10/2019
NL56INGB0123457839,EUR,RABONL2U,B1027,2260,24/10/2019
NL56INGB0123457840,EUR,RABONL2U,B1028,2261,25/10/2019
NL56INGB0123457841,EUR,RABONL2U,B1029,2262,26/10/2019
NL56INGB0123457842,EUR,RABONL2U,B1030,2263,27/10/2019
NL56INGB0123457843,EUR,RABONL2U,B1031,2264,28/10/2019
NL56INGB0123457844,EUR,RABONL2U,B1032,2265,29/10/2019
NL56INGB0123457845,EUR,RABONL2U,B1033,2266,30/10/2019
NL56INGB0123457846,EUR,RABONL2U,B1034,2267,31/10/2019
NL56INGB0123457847,EUR,RABONL2U,B1035,2268,01/11/2019
NL56INGB0123457848,EUR,RABONL2U,B1036,2269,02/11/2019
NL56INGB0123457849,EUR,RABONL2U,B1037,2270,03/11/2019
NL56INGB0123457850,EUR,RABONL2U,B1038,2271,04/11/2019
NL56INGB0123457851,EUR,RABONL2U,B1039,2272,05/11/2019
NL56INGB0123457852,EUR,RABONL2U,B1040,2273,06/11/2019
NL56INGB0123457853,EUR,RABONL2U,B1041,2274,07/11/2019
NL56INGB0123457854,EUR,RABONL2U,B1042,2275,08/11/2019
NL56INGB0123457855,EUR,RABONL2U,B1043,2276,09/11/2019
NL56INGB0123457856,EUR,RABONL2U,B1044,2277,10/11/2019
NL56INGB0123457857,EUR,RABONL2U,B1045,2278,11/11/2019
NL56INGB0123457858,EUR,RABONL2U,B1046,2279,12/11/2019
NL56INGB0123457859,EUR,RABONL2U,B1047,2280,13/11/2019
NL56INGB0123457860,EUR,RABONL2U,B1048,2281,14/11/2019
NL56INGB0123457861,EUR,RABONL2U,B1049,2282,15/11/2019
NL56INGB0123457862,EUR,RABONL2U,B1050,2283,16/11/2019
NL56INGB0123457863,EUR,RABONL2U,B1051,2284,17/11/2019
NL56INGB0123457864,EUR,RABONL2U,B1052,2285,18/11/2019
NL56INGB0123457865,EUR,RABONL2U,B1053,2286,19/11/2019
NL56INGB0123457866,EUR,RABONL2U,B1054,2287,20/11/2019
NL56INGB0123457867,EUR,RABONL2U,B1055,2288,21/11/2019
NL56INGB0123457868,EUR,RABONL2U,B1056,2289,22/11/2019
NL56INGB0123457869,EUR,RABONL2U,B1057,2290,23/11/2019
NL56INGB0123457870,EUR,RABONL2U,B1058,2291,24/11/2019
NL56INGB0123457871,EUR,RABONL2U,B1059,2292,25/11/2019
NL56INGB0123457872,EUR,RABONL2U,B1060,2293,26/11/2019
NL56INGB0123457873,EUR,RABONL2U,B1061,2294,27/11/2019
NL56INGB0123457874,EUR,RABONL2U,B1062,2295,28/11/2019
NL56INGB0123457875,EUR,RABONL2U,B1063,2296,29/11/2019
NL56INGB0123457876,EUR,RABONL2U,B1064,2297,30/11/2019
NL56INGB0123457877,EUR,RABONL2U,B1065,2298,01/12/2019
NL56INGB0123457878,EUR,RABONL2U,B1066,2299,02/12/2019
NL56INGB0123457879,EUR,RABONL2U,B1067,2300,03/12/2019
NL56INGB0123457880,EUR,RABONL2U,B1068,2301,04/12/2019
NL56INGB0123457881,EUR,RABONL2U,B1069,2302,05/12/2019
NL56INGB0123457882,EUR,RABONL2U,B1070,2303,06/12/2019
NL56INGB0123457883,EUR,RABONL2U,B1071,2304,07/12/2019
NL56INGB0123457884,EUR,RABONL2U,B1072,2305,08/12/2019
NL56INGB0123457885,EUR,RABONL2U,B1073,2306,09/12/2019
NL56INGB0123457886,EUR,RABONL2U,B1074,2307,10/12/2019
NL56INGB0123457887,EUR,RABONL2U,B1075,2308,11/12/2019
NL56INGB0123457888,EUR,RABONL2U,B1076,2309,12/12/2019
NL56INGB0123457889,EUR,RABONL2U,B1077,2310,13/12/2019
NL56INGB0123457890,EUR,RABONL2U,B1078,2311,14/12/2019
NL56INGB0123457891,EUR,RABONL2U,B1079,2312,15/12/2019
NL56INGB0123457892,EUR,RABONL2U,B1080,2313,16/12/2019
NL56INGB0123457893,EUR,RABONL2U,B1081,2314,17/12/2019
NL56INGB0123457894,EUR,RABONL2U,B1082,2315,18/12/2019
NL56INGB0123457895,EUR,RABONL2U,B1083,2316,19/12/2019
NL56INGB0123457896,EUR,RABONL2U,B1084,2317,20/12/2019
NL56INGB0123457897,EUR,RABONL2U,B1085,2318,21/12/2019
NL56INGB0123457898,EUR,RABONL2U,B1086,2319,22/12/2019
NL56INGB0123457899,EUR,RABONL2U,B1087,2320,23/12/2019
NL56INGB0123457900,EUR,RABONL2U,B1088,2321,24/12/2019
NL56INGB0123457901,EUR,RABONL2U,B1089,2322,25/12/2019
NL56INGB0123457902,EUR,RABONL2U,B1090,2323,26/12/2019
NL56INGB0123457903,EUR,RABONL2U,B1091,2324,27/12/2019
NL56INGB0123457904,EUR,RABONL2U,B1092,2325,28/12/2019
NL56INGB0123457905,EUR,RABONL2U,B1093,2326,29/12/2019
NL56INGB0123457906,EUR,RABONL2U,B1094,2327,30/12/2019
NL56INGB0123457907,EUR,RABONL2U,B1095,2328,31/12/2019
NL56INGB0123457908,EUR,RABONL2U,B1096,2329,01/01/2020
NL56INGB0123457909,EUR,RABONL2U,B1097,2330,02/01/2020
NL56INGB0123457910,EUR,RABONL2U,B1098,2331,03/01/2020
NL56INGB0123457911,EUR,RABONL2U,B1099,2332,04/01/2020
NL56INGB0123457912,EUR,RABONL2U,B1100,2333,05/01/2020
NL56INGB0123457913,EUR,RABONL2U,B1101,2334,06/01/2020
NL56INGB0123457914,EUR,RABONL2U,B1102,2335,07/01/2020
NL56INGB0123457915,EUR,RABONL2U,B1103,2336,08/01/2020
NL56INGB0123457916,EUR,RABONL2U,B1104,2337,09/01/2020
NL56INGB0123457917,EUR,RABONL2U,B1105,2338,10/01/2020
NL56INGB0123457918,EUR,RABONL2U,B1106,2339,11/01/2020
NL56INGB0123457919,EUR,RABONL2U,B1107,2340,12/01/2020
NL56INGB0123457920,EUR,RABONL2U,B1108,2341,13/01/2020
NL56INGB0123457921,EUR,RABONL2U,B1109,2342,14/01/2020
NL56INGB0123457922,EUR,RABONL2U,B1110,2343,15/01/2020
NL56INGB0123457923,EUR,RABONL2U,B1111,2344,16/01/2020
NL56INGB0123457924,EUR,RABONL2U,B1112,2345,17/01/2020
NL56INGB0123457925,EUR,RABONL2U,B1113,2346,18/01/2020
NL56INGB0123457926,EUR,RABONL2U,B1114,2347,19/01/2020
NL56INGB0123457927,EUR,RABONL2U,B1115,2348,20/01/2020
NL56INGB0123457928,EUR,RABONL2U,B1116,2349,21/01/2020
NL56INGB0123457929,EUR,RABONL2U,B1117,2350,22/01/2020
NL56INGB0123457930,EUR,RABONL2U,B1118,2351,23/01/2020
NL56INGB0123457931,EUR,RABONL2U,B1119,2352,24/01/2020
NL56INGB0123457932,EUR,RABONL2U,B1120,2353,25/01/2020
NL56INGB0123457933,EUR,RABONL2U,B1121,2354,26/01/2020
NL56INGB0123457934,EUR,RABONL2U,B1122,2355,27/01/2020
NL56INGB0123457935,EUR,RABONL2U,B1123,2356,28/01/2020
NL56INGB0123457936,EUR,RABONL2U,B1124,2357,29/01/2020
NL56INGB0123457937,EUR,RABONL2U,B1125,2358,30/01/2020
NL56INGB0123457938,EUR,RABONL2U,B1126,2359,31/01/2020
NL56INGB0123457939,EUR,RABONL2U,B1127,2360,01/02/2020
NL56INGB0123457940,EUR,RABONL2U,B1128,2361,02/02/2020
NL56INGB0123457941,EUR,RABONL2U,B1129,2362,03/02/2020
NL56INGB0123457942,EUR,RABONL2U,B1130,2363,04/02/2020
NL56INGB0123457943,EUR,RABONL2U,B1131,2364,05/02/2020
NL56INGB0123457944,EUR,RABONL2U,B1132,2365,06/02/2020
NL56INGB0123457945,EUR,RABONL2U,B1133,2366,07/02/2020
NL56INGB0123457946,EUR,RABONL2U,B1134,2367,08/02/2020
NL56INGB0123457947,EUR,RABONL2U,B1135,2368,09/02/2020
NL56INGB0123457948,EUR,RABONL2U,B1136,2369,10/02/2020
NL56INGB0123457949,EUR,RABONL2U,B1137,2370,11/02/2020
NL56INGB0123457950,EUR,RABONL2U,B1138,2371,12/02/2020
NL56INGB0123457951,EUR,RABONL2U,B1139,2372,13/02/2020
NL56INGB0123457952,EUR,RABONL2U,B1140,2373,14/02/2020
NL56INGB0123457953,EUR,RABONL2U,B1141,2374,15/02/2020
NL56INGB0123457954,EUR,RABONL2U,B1142,2375,16/02/2020
NL56INGB0123457955,EUR,RABONL2U,B1143,2376,17/02/2020
NL56INGB0123457956,EUR,RABONL2U,B1144,2377,18/02/2020
NL56INGB0123457957,EUR,RABONL2U,B1145,2378,19/02/2020
NL56INGB0123457958,EUR,RABONL2U,B1146,2379,20/02/2020
NL56INGB0123457959,EUR,RABONL2U,B1147,2380,21/02/2020
NL56INGB0123457960,EUR,RABONL2U,B1148,2381,22/02/2020
NL56INGB0123457961,EUR,RABONL2U,B1149,2382,23/02/2020
NL56INGB0123457962,EUR,RABONL2U,B1150,2383,24/02/2020
NL56INGB0123457963,EUR,RABONL2U,B1151,2384,25/02/2020
NL56INGB0123457964,EUR,RABONL2U,B1152,2385,26/02/2020
NL56INGB0123457965,EUR,RABONL2U,B1153,2386,27/02/2020
NL56INGB0123457966,EUR,RABONL2U,B1154,2387,28/02/2020
NL56INGB0123457967,EUR,RABONL2U,B1155,2388,29/02/2020
NL56INGB0123457968,EUR,RABONL2U,B1156,2389,01/03/2020
NL56INGB0123457969,EUR,RABONL2U,B1157,2390,02/03/2020
NL56INGB0123457970,EUR,RABONL2U,B1158,2391,03/03/2020
NL56INGB0123457971,EUR,RABONL2U,B1159,2392,04/03/2020
NL56INGB0123457972,EUR,RABONL2U,B1160,2393,05/03/2020
NL56INGB0123457973,EUR,RABONL2U,B1161,2394,06/03/2020
NL56INGB0123457974,EUR,RABONL2U,B1162,2395,07/03/2020
NL56INGB0123457975,EUR,RABONL2U,B1163,2396,08/03/2020
NL56INGB0123457976,EUR,RABONL2U,B1164,2397,09/03/2020
NL56INGB0123457977,EUR,RABONL2U,B1165,2398,10/03/2020
NL56INGB0123457978,EUR,RABONL2U,B1166,2399,11/03/2020
NL56INGB0123457979,EUR,RABONL2U,B1167,2400,12/03/2020
NL56INGB0123457980,EUR,RABONL2U,B1168,2401,13/03/2020
NL56INGB0123457981,EUR,RABONL2U,B1169,2402,14/03/2020
NL56INGB0123457982,EUR,RABONL2U,B1170,2403,15/03/2020
NL56INGB0123457983,EUR,RABONL2U,B1171,2404,16/03/2020
NL56INGB0123457984,EUR,RABONL2U,B1172,2405,17/03/2020
NL56INGB0123457985,EUR,RABONL2U,B1173,2406,18/03/2020
NL56INGB0123457986,EUR,RABONL2U,B1174,2407,19/03/2020
NL56INGB0123457987,EUR,RABONL2U,B1175,2408,20/03/2020
NL56INGB0123457988,EUR,RABONL2U,B1176,2409,21/03/2020
NL56INGB0123457989,EUR,RABONL2U,B1177,2410,22/03/2020
NL56INGB0123457990,EUR,RABONL2U,B1178,2411,23/03/2020
NL56INGB0123457991,EUR,RABONL2U,B1179,2412,24/03/2020
NL56INGB0123457992,EUR,RABONL2U,B1180,2413,25/03/2020
NL56INGB0123457993,EUR,RABONL2U,B1181,2414,26/03/2020
NL56INGB0123457994,EUR,RABONL2U,B1182,2415,27/03/2020
NL56INGB0123457995,EUR,RABONL2U,B1183,2416,28/03/2020
NL56INGB0123457996,EUR,RABONL2U,B1184,2417,29/03/2020
NL56INGB0123457997,EUR,RABONL2U,B1185,2418,30/03/2020
NL56INGB0123457998,EUR,RABONL2U,B1186,2419,31/03/2020
NL56INGB0123457999,EUR,RABONL2U,B1187,2420,01/04/2020
NL56INGB0123458000,EUR,RABONL2U,B1188,2421,02/04/2020
NL56INGB0123458001,EUR,RABONL2U,B1189,2422,03/04/2020
NL56INGB0123458002,EUR,RABONL2U,B1190,2423,04/04/2020
NL56INGB0123458003,EUR,RABONL2U,B1191,2424,05/04/2020
NL56INGB0123458004,EUR,RABONL2U,B1192,2425,06/04/2020
NL56INGB0123458005,EUR,RABONL2U,B1193,2426,07/04/2020
NL56INGB0123458006,EUR,RABONL2U,B1194,2427,08/04/2020
NL56INGB0123458007,EUR,RABONL2U,B1195,2428,09/04/2020
NL56INGB0123458008,EUR,RABONL2U,B1196,2429,10/04/2020
NL56INGB0123458009,EUR,RABONL2U,B1197,2430,11/04/2020
NL56INGB0123458010,EUR,RABONL2U,B1198,2431,12/04/2020
NL56INGB0123458011,EUR,RABONL2U,B1199,2432,13/04/2020
NL56INGB0123458012,EUR,RABONL2U,B1200,2433,14/04/2020
NL56INGB0123458013,EUR,RABONL2U,B1201,2434,15/04/2020
NL56INGB0123458014,EUR,RABONL2U,B1202,2435,16/04/2020
NL56INGB0123458015,EUR,RABONL2U,B1203,2436,17/04/2020
NL56INGB0123458016,EUR,RABONL2U,B1204,2437,18/04/2020
NL56INGB0123458017,EUR,RABONL2U,B1205,2438,19/04/2020
NL56INGB0123458018,EUR,RABONL2U,B1206,2439,20/04/2020
NL56INGB0123458019,EUR,RABONL2U,B1207,2440,21/04/2020
NL56INGB0123458020,EUR,RABONL2U,B1208,2441,22/04/2020
NL56INGB0123458021,EUR,RABONL2U,B1209,2442,23/04/2020
NL56INGB0123458022,EUR,RABONL2U,B1210,2443,24/04/2020
NL56INGB0123458023,EUR,RABONL2U,B1211,2444,25/04/2020
NL56INGB0123458024,EUR,RABONL2U,B1212,2445,26/04/2020
NL56INGB0123458025,EUR,RABONL2U,B1213,2446,27/04/2020
NL56INGB0123458026,EUR,RABONL2U,B1214,2447,28/04/2020
NL56INGB0123458027,EUR,RABONL2U,B1215,2448,29/04/2020
NL56INGB0123458028,EUR,RABONL2U,B1216,2449,30/04/2020
NL56INGB0123458029,EUR,RABONL2U,B1217,2450,01/05/2020
NL56INGB0123458030,EUR,RABONL2U,B1218,2451,02/05/2020
NL56INGB0123458031,EUR,RABONL2U,B1219,2452,03/05/2020
NL56INGB0123458032,EUR,RABONL2U,B1220,2453,04/05/2020
NL56INGB0123458033,EUR,RABONL2U,B1221,2454,05/05/2020
NL56INGB0123458034,EUR,RABONL2U,B1222,2455,06/05/2020
NL56INGB0123458035,EUR,RABONL2U,B1223,2456,07/05/2020
NL56INGB0123458036,EUR,RABONL2U,B1224,2457,08/05/2020
NL56INGB0123458037,EUR,RABONL2U,B1225,2458,09/05/2020
NL56INGB0123458038,EUR,RABONL2U,B1226,2459,10/05/2020
NL56INGB0123458039,EUR,RABONL2U,B1227,2460,11/05/2020
NL56INGB0123458040,EUR,RABONL2U,B1228,2461,12/05/2020
NL56INGB0123458041,EUR,RABONL2U,B1229,2462,13/05/2020
NL56INGB0123458042,EUR,RABONL2U,B1230,2463,14/05/2020
NL56INGB0123458043,EUR,RABONL2U,B1231,2464,15/05/2020
NL56INGB0123458044,EUR,RABONL2U,B1232,2465,16/05/2020
NL56INGB0123458045,EUR,RABONL2U,B1233,2466,17/05/2020
NL56INGB0123458046,EUR,RABONL2U,B1234,2467,18/05/2020
NL56INGB0123458047,EUR,RABONL2U,B1235,2468,19/05/2020
NL56INGB0123458048,EUR,RABONL2U,B1236,2469,20/05/2020
NL56INGB0123458049,EUR,RABONL2U,B1237,2470,21/05/2020
NL56INGB0123458050,EUR,RABONL2U,B1238,2471,22/05/2020
